gender,SeniorCitizen,Dependents,tenure,PhoneService,MultipleLines,InternetService,Contract,MonthlyCharges,Churn,Charges_Per_Tenure,TotalCharges
Male,0,No,9,Yes,Yes,DSL,Month-to-month,59.9,No,5.99,539.1
Female,0,No,26,Yes,Yes,DSL,One year,90.1,No,3.337037037037037,2342.6
Male,0,Yes,8,Yes,No,DSL,Month-to-month,51.05,Yes,5.672222222222222,408.4
Male,0,No,44,Yes,No,DSL,One year,70.95,No,1.5766666666666667,3121.8
Female,0,No,3,No,No,DSL,Month-to-month,29.2,No,7.3,87.6
Male,0,No,2,Yes,No,DSL,Month-to-month,46.6,No,15.533333333333333,93.2
Female,0,Yes,9,Yes,Yes,Fiber optic,Month-to-month,85.35,Yes,8.535,768.15
Male,1,No,1,Yes,Yes,Fiber optic,Month-to-month,75.35,Yes,37.675,75.35
Male,0,No,25,Yes,No,Fiber optic,Month-to-month,74.3,No,2.8576923076923078,1857.5
Female,1,No,2,Yes,No,Fiber optic,Month-to-month,69.3,No,23.099999999999998,138.6
Male,0,No,43,Yes,No,Fiber optic,Month-to-month,75.2,Yes,1.7090909090909092,3233.6
Female,0,No,1,Yes,No,DSL,Month-to-month,20.9,Yes,10.45,20.9
Female,0,No,58,Yes,Yes,Fiber optic,One year,94.3,No,1.5983050847457627,5469.4
Female,0,Yes,59,Yes,Yes,DSL,Two year,76.45,No,1.2741666666666667,4510.55
Male,0,No,44,No,No,DSL,One year,54.0,No,1.2,2376.0
Male,0,No,66,Yes,Yes,Fiber optic,One year,104.25,No,1.5559701492537314,6880.5
Male,0,Yes,68,Yes,No,DSL,Two year,19.95,No,0.2891304347826087,1356.6
Male,0,No,9,No,No,DSL,Month-to-month,24.95,No,2.495,224.54999999999998
Male,0,No,19,Yes,Yes,Fiber optic,Month-to-month,84.75,No,4.2375,1610.25
Male,0,No,4,Yes,No,DSL,Month-to-month,19.75,No,3.95,79.0
Female,0,No,70,Yes,Yes,Fiber optic,Two year,113.65,No,1.6007042253521127,7955.5
Male,0,No,1,Yes,No,DSL,Month-to-month,44.9,No,22.45,44.9
Female,0,No,8,Yes,Yes,Fiber optic,Month-to-month,75.25,No,8.36111111111111,602.0
Male,0,No,53,Yes,Yes,DSL,Two year,24.6,No,0.4555555555555556,1303.8000000000002
Male,1,No,51,Yes,Yes,DSL,One year,25.0,No,0.4807692307692308,1275.0
Male,0,Yes,11,Yes,No,DSL,Month-to-month,20.95,No,1.7458333333333333,230.45
Male,0,Yes,60,Yes,Yes,Fiber optic,Two year,110.6,No,1.8131147540983605,6636.0
Male,0,No,17,Yes,No,DSL,Month-to-month,55.5,No,3.0833333333333335,943.5
Male,0,No,3,Yes,No,DSL,Month-to-month,43.3,Yes,10.825,129.89999999999998
Male,0,No,70,Yes,No,Fiber optic,One year,109.5,Yes,1.5422535211267605,7665.0
Male,0,No,1,Yes,No,DSL,Month-to-month,19.45,No,9.725,19.45
Male,1,No,43,Yes,Yes,Fiber optic,Month-to-month,84.85,No,1.9284090909090907,3648.5499999999997
Female,0,No,16,Yes,No,DSL,Month-to-month,19.6,No,1.1529411764705884,313.6
Female,0,Yes,57,Yes,No,DSL,One year,53.45,No,0.9215517241379311,3046.65
Male,0,Yes,37,Yes,No,DSL,One year,19.8,No,0.5210526315789474,732.6
Female,0,No,72,Yes,Yes,Fiber optic,Two year,112.1,No,1.5356164383561643,8071.2
Female,1,No,11,Yes,Yes,Fiber optic,Month-to-month,84.8,Yes,7.066666666666666,932.8
Female,1,No,50,Yes,Yes,Fiber optic,Month-to-month,95.05,Yes,1.8637254901960785,4752.5
Male,1,No,5,Yes,No,DSL,Month-to-month,50.35,Yes,8.391666666666667,251.75
Male,0,No,1,Yes,Yes,Fiber optic,Month-to-month,74.6,Yes,37.3,74.6
Male,0,No,16,Yes,No,DSL,Month-to-month,19.7,Yes,1.1588235294117646,315.2
Male,1,No,2,Yes,No,Fiber optic,Month-to-month,74.2,No,24.733333333333334,148.4
Female,0,No,17,Yes,Yes,DSL,Month-to-month,69.0,No,3.8333333333333335,1173.0
Female,0,No,16,Yes,No,DSL,One year,19.35,No,1.1382352941176472,309.6
Female,0,No,15,Yes,No,DSL,Month-to-month,59.45,Yes,3.715625,891.75
Female,0,No,10,Yes,No,DSL,One year,19.8,No,1.8,198.0
Female,0,Yes,46,Yes,No,Fiber optic,One year,105.2,Yes,2.2382978723404254,4839.2
Male,0,Yes,64,Yes,Yes,Fiber optic,Two year,109.2,No,1.68,6988.8
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,79.15,No,39.575,79.15
Male,0,Yes,25,Yes,No,DSL,One year,53.65,No,2.0634615384615382,1341.25
Male,0,Yes,71,Yes,No,Fiber optic,Two year,100.2,No,1.3916666666666666,7114.2
Male,0,No,8,Yes,No,DSL,Month-to-month,45.15,Yes,5.016666666666667,361.2
Female,0,Yes,72,Yes,No,Fiber optic,Two year,108.65,No,1.4883561643835617,7822.8
Female,0,No,49,No,No,DSL,Month-to-month,40.65,No,0.813,1991.85
Male,0,Yes,29,No,No,DSL,One year,55.35,No,1.845,1605.15
Male,0,No,72,Yes,Yes,Fiber optic,Two year,105.6,No,1.4465753424657533,7603.2
Male,0,No,31,Yes,Yes,Fiber optic,Month-to-month,93.8,Yes,2.93125,2907.7999999999997
Female,0,No,50,Yes,Yes,Fiber optic,Month-to-month,95.7,No,1.8764705882352941,4785.0
Male,0,No,71,Yes,Yes,DSL,Two year,83.2,No,1.1555555555555557,5907.2
Male,1,No,70,Yes,Yes,DSL,Two year,90.05,No,1.2683098591549296,6303.5
Male,0,No,71,Yes,Yes,Fiber optic,One year,97.65,No,1.3562500000000002,6933.150000000001
Male,0,Yes,61,Yes,No,DSL,Two year,68.05,No,1.0975806451612902,4151.05
Male,0,No,32,Yes,No,Fiber optic,Month-to-month,96.2,Yes,2.915151515151515,3078.4
Female,0,Yes,1,Yes,No,Fiber optic,Month-to-month,79.6,Yes,39.8,79.6
Male,0,No,68,Yes,Yes,Fiber optic,Two year,102.1,No,1.479710144927536,6942.799999999999
Male,0,No,62,Yes,Yes,DSL,Two year,23.4,No,0.3714285714285714,1450.8
Female,0,Yes,7,Yes,No,Fiber optic,Month-to-month,71.05,No,8.88125,497.34999999999997
Male,0,No,20,Yes,Yes,Fiber optic,Month-to-month,85.25,Yes,4.059523809523809,1705.0
Male,0,Yes,6,Yes,No,DSL,One year,19.45,No,2.7785714285714285,116.69999999999999
Female,1,No,33,No,No,DSL,Month-to-month,59.45,No,1.7485294117647059,1961.8500000000001
Male,0,Yes,28,Yes,Yes,Fiber optic,One year,92.2,No,3.179310344827586,2581.6
Male,0,No,27,Yes,No,DSL,Two year,19.85,No,0.7089285714285715,535.95
Male,0,No,7,Yes,No,DSL,Month-to-month,43.9,No,5.4875,307.3
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,80.5,Yes,2.9814814814814814,2093.0
Male,1,No,5,Yes,Yes,Fiber optic,Month-to-month,89.8,Yes,14.966666666666667,449.0
Male,1,No,30,Yes,Yes,Fiber optic,Month-to-month,90.5,No,2.9193548387096775,2715.0
Male,0,No,63,Yes,Yes,Fiber optic,One year,90.45,No,1.41328125,5698.35
Male,0,No,1,Yes,No,DSL,Month-to-month,50.75,Yes,25.375,50.75
Female,0,Yes,53,Yes,Yes,DSL,One year,84.6,No,1.5666666666666667,4483.799999999999
Female,0,Yes,14,Yes,No,Fiber optic,Month-to-month,89.65,Yes,5.9766666666666675,1255.1000000000001
Female,0,No,21,Yes,No,Fiber optic,Month-to-month,99.15,No,4.506818181818182,2082.15
Male,0,No,17,Yes,No,DSL,One year,19.95,No,1.1083333333333334,339.15
Male,0,Yes,16,Yes,No,DSL,Two year,20.5,No,1.2058823529411764,328.0
Female,0,No,35,Yes,No,DSL,Month-to-month,62.1,No,1.725,2173.5
Female,1,No,32,Yes,No,Fiber optic,Month-to-month,79.5,No,2.409090909090909,2544.0
Female,0,Yes,28,Yes,No,DSL,Month-to-month,19.55,No,0.6741379310344828,547.4
Female,0,No,1,Yes,No,DSL,Month-to-month,20.35,No,10.175,20.35
Male,0,No,59,No,No,DSL,Month-to-month,51.7,No,0.8616666666666667,3050.3
Female,0,Yes,72,Yes,Yes,DSL,One year,23.3,No,0.31917808219178084,1677.6000000000001
Male,0,No,36,Yes,No,DSL,One year,65.4,Yes,1.7675675675675677,2354.4
Female,0,No,40,Yes,No,DSL,Month-to-month,65.1,No,1.5878048780487803,2604.0
Male,0,Yes,40,Yes,Yes,Fiber optic,Month-to-month,81.2,No,1.9804878048780488,3248.0
Female,0,Yes,9,Yes,No,DSL,Month-to-month,72.9,Yes,7.290000000000001,656.1
Male,0,Yes,63,Yes,No,DSL,Two year,74.5,No,1.1640625,4693.5
Female,0,No,3,Yes,No,Fiber optic,Month-to-month,80.5,No,20.125,241.5
Male,0,Yes,40,No,No,DSL,One year,60.3,No,1.4707317073170731,2412.0
Male,0,No,8,Yes,No,Fiber optic,Month-to-month,75.0,No,8.333333333333334,600.0
Male,1,No,34,Yes,No,Fiber optic,One year,90.15,No,2.575714285714286,3065.1000000000004
Male,0,No,5,No,No,DSL,Month-to-month,40.0,Yes,6.666666666666667,200.0
Male,1,No,9,Yes,Yes,Fiber optic,Month-to-month,99.45,Yes,9.945,895.0500000000001
Male,0,No,9,Yes,Yes,DSL,Month-to-month,69.05,No,6.904999999999999,621.4499999999999
Male,0,Yes,31,Yes,Yes,DSL,Month-to-month,59.7,No,1.865625,1850.7
Female,0,No,50,Yes,No,DSL,One year,19.85,No,0.3892156862745098,992.5000000000001
Female,0,No,2,Yes,No,Fiber optic,Month-to-month,86.25,Yes,28.75,172.5
Female,0,No,1,Yes,No,DSL,Month-to-month,45.65,Yes,22.825,45.65
Male,0,No,8,Yes,No,Fiber optic,Month-to-month,70.1,Yes,7.788888888888888,560.8
Female,0,No,9,No,No,DSL,Month-to-month,40.75,No,4.075,366.75
Female,1,No,2,Yes,No,Fiber optic,Month-to-month,70.2,Yes,23.400000000000002,140.4
Female,0,No,3,Yes,No,DSL,Month-to-month,55.35,Yes,13.8375,166.05
Male,0,No,25,Yes,No,Fiber optic,Month-to-month,95.7,No,3.680769230769231,2392.5
Male,1,No,1,Yes,No,DSL,Month-to-month,46.3,No,23.15,46.3
Female,0,Yes,45,Yes,Yes,DSL,Month-to-month,81.3,No,1.767391304347826,3658.5
Male,1,Yes,51,Yes,Yes,Fiber optic,Month-to-month,84.2,Yes,1.6192307692307693,4294.2
Female,0,Yes,55,Yes,No,DSL,Month-to-month,20.0,No,0.35714285714285715,1100.0
Female,0,No,38,Yes,Yes,DSL,Month-to-month,66.15,No,1.6961538461538463,2513.7000000000003
Male,0,No,2,Yes,No,DSL,Month-to-month,45.85,Yes,15.283333333333333,91.7
Male,0,Yes,38,Yes,No,DSL,Month-to-month,19.6,No,0.5025641025641026,744.8000000000001
Male,0,No,34,Yes,No,DSL,Month-to-month,49.8,No,1.4228571428571428,1693.1999999999998
Female,0,No,70,Yes,Yes,Fiber optic,One year,101.75,No,1.4330985915492958,7122.5
Female,0,No,13,Yes,No,DSL,One year,55.15,No,3.939285714285714,716.9499999999999
Male,0,No,39,Yes,Yes,Fiber optic,Month-to-month,75.25,Yes,1.88125,2934.75
Female,0,No,61,Yes,Yes,Fiber optic,One year,103.95,No,1.6766129032258066,6340.95
Female,0,No,12,Yes,Yes,Fiber optic,Month-to-month,100.15,Yes,7.703846153846154,1201.8000000000002
Male,0,No,41,Yes,No,Fiber optic,Two year,99.65,No,2.3726190476190476,4085.65
Male,0,No,21,Yes,Yes,Fiber optic,Month-to-month,73.7,No,3.35,1547.7
Male,1,No,55,No,No,DSL,One year,50.05,No,0.8937499999999999,2752.75
Male,0,No,69,No,No,DSL,Two year,60.25,No,0.8607142857142858,4157.25
Male,1,Yes,26,Yes,Yes,Fiber optic,Month-to-month,105.75,Yes,3.9166666666666665,2749.5
Female,1,No,69,Yes,No,Fiber optic,One year,87.3,No,1.247142857142857,6023.7
Female,1,No,18,No,No,DSL,Month-to-month,48.35,Yes,2.544736842105263,870.3000000000001
Male,0,Yes,47,Yes,Yes,DSL,Month-to-month,54.25,No,1.1302083333333333,2549.75
Female,0,Yes,72,Yes,No,DSL,Two year,85.3,No,1.1684931506849314,6141.599999999999
Male,1,No,33,No,No,DSL,Month-to-month,50.0,No,1.4705882352941178,1650.0
Female,0,Yes,2,No,No,DSL,Month-to-month,24.4,Yes,8.133333333333333,48.8
Female,0,Yes,72,Yes,Yes,DSL,Two year,90.95,No,1.2458904109589042,6548.400000000001
Male,1,No,37,Yes,No,Fiber optic,Month-to-month,72.25,No,1.9013157894736843,2673.25
Female,1,Yes,62,Yes,Yes,Fiber optic,Month-to-month,96.1,No,1.5253968253968253,5958.2
Female,0,No,71,Yes,No,DSL,Two year,19.85,No,0.27569444444444446,1409.3500000000001
Male,0,Yes,23,Yes,No,DSL,Month-to-month,55.3,No,2.3041666666666667,1271.8999999999999
Female,0,No,16,Yes,No,DSL,One year,20.1,No,1.1823529411764706,321.6
Male,0,No,9,Yes,No,DSL,Month-to-month,69.5,No,6.95,625.5
Male,0,Yes,17,Yes,Yes,DSL,Two year,25.15,No,1.3972222222222221,427.54999999999995
Female,0,No,4,Yes,No,DSL,Month-to-month,20.95,Yes,4.1899999999999995,83.8
Female,1,No,1,Yes,No,DSL,Month-to-month,49.55,Yes,24.775,49.55
Female,0,No,24,Yes,Yes,Fiber optic,Month-to-month,79.65,No,3.1860000000000004,1911.6000000000001
Female,1,No,1,Yes,No,Fiber optic,Month-to-month,71.25,No,35.625,71.25
Male,1,No,72,Yes,Yes,Fiber optic,Two year,113.8,No,1.558904109589041,8193.6
Female,0,No,72,Yes,Yes,DSL,Two year,24.55,No,0.33630136986301373,1767.6000000000001
Female,0,Yes,11,Yes,No,DSL,Month-to-month,19.7,No,1.6416666666666666,216.7
Male,0,No,9,Yes,No,DSL,Month-to-month,20.25,Yes,2.025,182.25
Female,1,No,2,Yes,No,DSL,Month-to-month,50.15,Yes,16.716666666666665,100.3
Female,1,No,60,Yes,Yes,Fiber optic,One year,100.5,No,1.6475409836065573,6030.0
Male,1,No,29,Yes,Yes,Fiber optic,Month-to-month,95.9,Yes,3.1966666666666668,2781.1000000000004
Female,0,No,49,Yes,No,DSL,Two year,74.45,No,1.489,3648.05
Female,1,No,30,Yes,Yes,Fiber optic,Month-to-month,104.1,No,3.358064516129032,3123.0
Female,0,No,53,Yes,No,DSL,One year,19.05,No,0.3527777777777778,1009.6500000000001
Male,0,Yes,39,Yes,Yes,DSL,Two year,25.0,No,0.625,975.0
Female,0,No,9,Yes,No,DSL,Month-to-month,19.05,No,1.905,171.45000000000002
Male,0,No,39,Yes,No,Fiber optic,One year,81.9,No,2.0475000000000003,3194.1000000000004
Male,1,No,8,Yes,No,Fiber optic,Month-to-month,69.7,No,7.7444444444444445,557.6
Female,0,Yes,51,Yes,Yes,Fiber optic,One year,90.15,No,1.7336538461538462,4597.650000000001
Male,0,Yes,71,Yes,Yes,DSL,Two year,25.35,No,0.35208333333333336,1799.8500000000001
Male,1,No,71,Yes,Yes,DSL,Two year,24.65,No,0.3423611111111111,1750.1499999999999
Female,1,No,70,Yes,No,DSL,Two year,19.55,No,0.27535211267605636,1368.5
Female,1,No,1,No,No,DSL,Month-to-month,25.25,Yes,12.625,25.25
Male,0,No,38,No,No,DSL,Two year,60.0,No,1.5384615384615385,2280.0
Female,0,No,28,Yes,No,Fiber optic,Month-to-month,89.9,No,3.1,2517.2000000000003
Female,0,No,32,Yes,No,DSL,Month-to-month,19.4,No,0.5878787878787879,620.8
Male,1,No,49,Yes,No,DSL,Two year,49.8,No,0.996,2440.2
Female,0,Yes,37,Yes,Yes,DSL,Two year,24.1,No,0.6342105263157896,891.7
Female,0,No,10,Yes,No,DSL,Month-to-month,54.25,No,4.931818181818182,542.5
Male,0,No,67,Yes,Yes,Fiber optic,One year,109.9,No,1.6161764705882353,7363.3
Male,0,No,7,No,No,DSL,One year,35.5,No,4.4375,248.5
Female,0,No,51,Yes,No,Fiber optic,One year,87.55,No,1.6836538461538462,4465.05
Female,0,No,9,Yes,No,DSL,Month-to-month,45.15,Yes,4.515,406.34999999999997
Female,0,No,9,Yes,No,Fiber optic,Month-to-month,88.4,No,8.84,795.6
Male,0,No,4,Yes,No,DSL,Month-to-month,50.8,No,10.16,203.2
Male,0,No,71,Yes,Yes,Fiber optic,Two year,99.0,No,1.375,7029.0
Female,0,Yes,50,Yes,Yes,Fiber optic,Month-to-month,84.4,Yes,1.6549019607843138,4220.0
Female,1,Yes,24,Yes,No,Fiber optic,Two year,96.55,No,3.862,2317.2
Male,0,No,22,Yes,No,DSL,One year,59.75,No,2.597826086956522,1314.5
Male,0,No,44,Yes,Yes,Fiber optic,Month-to-month,111.5,No,2.477777777777778,4906.0
Female,0,Yes,33,Yes,Yes,DSL,Month-to-month,24.25,No,0.7132352941176471,800.25
Female,0,No,1,Yes,Yes,Fiber optic,Month-to-month,75.1,Yes,37.55,75.1
Female,0,No,54,Yes,Yes,DSL,One year,70.15,Yes,1.2754545454545456,3788.1000000000004
Male,0,No,42,Yes,Yes,Fiber optic,Month-to-month,101.75,Yes,2.366279069767442,4273.5
Female,0,No,1,Yes,No,DSL,Month-to-month,45.8,Yes,22.9,45.8
Female,0,No,1,Yes,No,DSL,Month-to-month,20.5,No,10.25,20.5
Male,0,No,30,Yes,No,DSL,One year,70.4,No,2.270967741935484,2112.0
Female,0,No,1,No,No,DSL,Month-to-month,30.55,No,15.275,30.55
Male,0,Yes,16,Yes,Yes,DSL,Month-to-month,84.9,No,4.9941176470588236,1358.4
Male,0,No,1,Yes,No,DSL,Month-to-month,20.1,Yes,10.05,20.1
Male,0,No,9,No,No,DSL,Month-to-month,40.65,Yes,4.0649999999999995,365.84999999999997
Male,1,No,46,Yes,Yes,Fiber optic,Month-to-month,101.0,Yes,2.148936170212766,4646.0
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,69.1,Yes,34.55,69.1
Male,0,No,71,Yes,No,DSL,Two year,54.5,No,0.7569444444444444,3869.5
Male,0,No,43,Yes,Yes,Fiber optic,Month-to-month,75.35,No,1.7125,3240.0499999999997
Male,0,No,50,No,No,DSL,One year,44.45,No,0.8715686274509804,2222.5
Female,0,No,13,Yes,Yes,Fiber optic,Month-to-month,75.0,Yes,5.357142857142857,975.0
Male,0,Yes,19,Yes,No,Fiber optic,One year,100.0,Yes,5.0,1900.0
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,98.05,No,2.3345238095238097,4020.0499999999997
Female,1,No,1,Yes,No,Fiber optic,Month-to-month,71.15,Yes,35.575,71.15
Female,0,No,24,No,No,DSL,Month-to-month,54.15,Yes,2.166,1299.6
Female,0,No,40,Yes,Yes,DSL,One year,63.9,No,1.5585365853658537,2556.0
Female,0,Yes,3,Yes,Yes,DSL,Month-to-month,69.15,No,17.2875,207.45000000000002
Female,0,No,37,Yes,Yes,DSL,One year,64.65,No,1.7013157894736843,2392.05
Female,0,Yes,67,Yes,Yes,Fiber optic,Two year,108.75,Yes,1.599264705882353,7286.25
Female,0,Yes,32,Yes,Yes,Fiber optic,Month-to-month,98.85,No,2.995454545454545,3163.2
Female,0,No,6,Yes,No,DSL,Month-to-month,49.15,Yes,7.021428571428571,294.9
Female,0,Yes,32,Yes,Yes,Fiber optic,Month-to-month,89.6,No,2.715151515151515,2867.2
Female,0,No,59,Yes,Yes,Fiber optic,Month-to-month,83.25,No,1.3875,4911.75
Female,0,No,30,Yes,No,DSL,One year,70.25,No,2.2661290322580645,2107.5
Male,0,Yes,20,Yes,No,DSL,Month-to-month,19.4,Yes,0.9238095238095237,388.0
Female,0,Yes,27,Yes,Yes,DSL,Two year,24.5,No,0.875,661.5
Female,1,No,20,Yes,Yes,Fiber optic,Month-to-month,79.15,Yes,3.7690476190476194,1583.0
Male,0,Yes,9,Yes,No,DSL,One year,20.1,No,2.0100000000000002,180.9
Female,0,Yes,68,Yes,Yes,DSL,One year,73.0,No,1.0579710144927537,4964.0
Female,0,Yes,69,Yes,Yes,DSL,Two year,61.4,No,0.8771428571428571,4236.599999999999
Male,0,No,26,Yes,Yes,Fiber optic,Month-to-month,84.3,No,3.1222222222222222,2191.7999999999997
Male,0,Yes,69,Yes,No,DSL,Two year,19.9,No,0.28428571428571425,1373.1
Male,0,No,11,Yes,No,DSL,Two year,20.4,No,1.7,224.39999999999998
Male,0,No,1,Yes,Yes,DSL,Month-to-month,50.75,No,25.375,50.75
Male,0,Yes,10,Yes,No,DSL,One year,20.45,No,1.8590909090909091,204.5
Female,0,Yes,55,Yes,Yes,DSL,One year,75.75,No,1.3526785714285714,4166.25
Male,0,No,44,Yes,No,DSL,One year,65.4,No,1.4533333333333334,2877.6000000000004
Male,1,No,46,Yes,No,Fiber optic,Month-to-month,80.4,Yes,1.7106382978723405,3698.4
Male,0,Yes,69,Yes,No,DSL,Two year,59.75,No,0.8535714285714285,4122.75
Male,1,No,11,Yes,No,Fiber optic,Month-to-month,78.5,No,6.541666666666667,863.5
Female,0,No,11,Yes,Yes,Fiber optic,Month-to-month,102.0,Yes,8.5,1122.0
Male,0,No,29,Yes,No,DSL,Month-to-month,48.95,No,1.6316666666666668,1419.5500000000002
Female,0,No,57,Yes,Yes,Fiber optic,Month-to-month,99.65,No,1.7181034482758621,5680.05
Male,0,No,28,Yes,No,DSL,One year,18.25,No,0.6293103448275862,511.0
Female,0,No,42,Yes,No,DSL,Month-to-month,54.55,No,1.2686046511627906,2291.1
Female,0,No,2,Yes,No,DSL,Month-to-month,20.65,Yes,6.883333333333333,41.3
Male,0,Yes,23,No,No,DSL,One year,40.65,No,1.6937499999999999,934.9499999999999
Female,0,Yes,18,Yes,No,DSL,Month-to-month,20.45,No,1.0763157894736841,368.09999999999997
Male,0,Yes,62,Yes,Yes,DSL,One year,24.8,No,0.39365079365079364,1537.6000000000001
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,70.8,Yes,35.4,70.8
Male,0,No,16,Yes,Yes,Fiber optic,Month-to-month,89.05,Yes,5.238235294117647,1424.8
Female,0,No,3,Yes,Yes,Fiber optic,Month-to-month,96.6,Yes,24.15,289.79999999999995
Male,0,No,67,Yes,Yes,DSL,One year,88.8,No,1.3058823529411765,5949.599999999999
Male,0,No,62,Yes,No,DSL,Two year,20.05,No,0.3182539682539683,1243.1000000000001
Female,0,No,57,Yes,Yes,Fiber optic,Month-to-month,104.5,Yes,1.8017241379310345,5956.5
Male,0,No,2,Yes,No,Fiber optic,Month-to-month,69.8,No,23.266666666666666,139.6
Female,0,Yes,23,Yes,Yes,DSL,Two year,77.15,No,3.2145833333333336,1774.45
Female,0,Yes,25,No,No,DSL,Two year,35.05,No,1.348076923076923,876.2499999999999
Female,1,No,72,Yes,Yes,Fiber optic,Two year,108.1,No,1.4808219178082191,7783.2
Female,0,No,2,Yes,Yes,Fiber optic,Month-to-month,84.05,No,28.016666666666666,168.1
Female,0,No,8,Yes,No,DSL,One year,20.2,No,2.2444444444444445,161.6
Female,0,No,5,Yes,Yes,DSL,Month-to-month,50.6,Yes,8.433333333333334,253.0
Male,0,No,35,No,No,DSL,Month-to-month,49.2,No,1.3666666666666667,1722.0
Male,0,No,24,Yes,Yes,DSL,One year,24.6,No,0.9840000000000001,590.4000000000001
Female,0,Yes,2,Yes,No,Fiber optic,Month-to-month,71.65,No,23.883333333333336,143.3
Male,0,Yes,72,Yes,Yes,Fiber optic,Two year,104.9,No,1.4369863013698632,7552.8
Female,0,No,41,Yes,Yes,Fiber optic,Month-to-month,106.5,No,2.5357142857142856,4366.5
Male,0,Yes,4,Yes,No,DSL,Month-to-month,49.35,Yes,9.870000000000001,197.4
Male,0,No,26,Yes,No,Fiber optic,One year,75.5,No,2.7962962962962963,1963.0
Male,0,No,7,Yes,No,Fiber optic,Month-to-month,94.25,Yes,11.78125,659.75
Female,0,No,1,Yes,No,Fiber optic,Month-to-month,68.95,Yes,34.475,68.95
Female,0,Yes,4,Yes,Yes,DSL,Month-to-month,58.5,No,11.7,234.0
Male,0,No,48,Yes,No,DSL,Two year,78.9,No,1.6102040816326533,3787.2000000000003
Male,1,No,2,Yes,Yes,Fiber optic,Month-to-month,93.85,Yes,31.28333333333333,187.7
Female,1,No,12,Yes,No,DSL,One year,79.2,No,6.092307692307693,950.4000000000001
Male,0,No,60,Yes,Yes,Fiber optic,Month-to-month,109.45,No,1.7942622950819673,6567.0
Male,0,No,55,Yes,No,DSL,Two year,59.2,No,1.0571428571428572,3256.0
Male,0,No,1,No,No,DSL,Month-to-month,29.15,No,14.575,29.15
Male,0,No,1,Yes,No,DSL,Month-to-month,20.05,No,10.025,20.05
Male,0,No,4,Yes,Yes,Fiber optic,Month-to-month,76.05,Yes,15.209999999999999,304.2
Male,0,No,1,No,No,DSL,Month-to-month,24.45,Yes,12.225,24.45
Female,0,No,42,Yes,No,DSL,Two year,66.5,No,1.5465116279069768,2793.0
Female,0,No,1,Yes,No,DSL,Month-to-month,49.55,No,24.775,49.55
Male,0,No,7,Yes,Yes,Fiber optic,Month-to-month,89.35,Yes,11.16875,625.4499999999999
Male,0,No,3,Yes,No,Fiber optic,Month-to-month,73.6,No,18.4,220.79999999999998
Female,0,No,72,Yes,Yes,DSL,Two year,82.65,No,1.132191780821918,5950.8
Male,0,No,15,Yes,Yes,DSL,Month-to-month,49.0,No,3.0625,735.0
Male,0,No,4,Yes,No,Fiber optic,Month-to-month,80.35,Yes,16.07,321.4
Female,0,No,11,Yes,Yes,DSL,One year,25.2,No,2.1,277.2
Female,0,No,5,Yes,Yes,DSL,Month-to-month,25.45,No,4.241666666666666,127.25
Female,1,No,1,Yes,No,DSL,Month-to-month,55.8,Yes,27.9,55.8
Male,0,No,72,Yes,Yes,Fiber optic,Two year,110.9,No,1.5191780821917809,7984.8
Female,0,No,55,Yes,Yes,Fiber optic,Month-to-month,77.75,No,1.3883928571428572,4276.25
Female,0,Yes,40,Yes,Yes,DSL,Month-to-month,26.2,No,0.6390243902439025,1048.0
Female,0,No,57,Yes,No,DSL,Two year,19.9,No,0.34310344827586203,1134.3
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,79.05,Yes,39.525,79.05
Male,0,No,1,Yes,No,Fiber optic,Month-to-month,95.0,Yes,47.5,95.0
Female,0,No,1,No,No,DSL,Month-to-month,25.2,Yes,12.6,25.2
Male,1,Yes,52,Yes,Yes,DSL,One year,80.85,No,1.5254716981132075,4204.2
Male,1,No,41,Yes,Yes,Fiber optic,Month-to-month,98.4,Yes,2.342857142857143,4034.4
Male,0,No,43,Yes,No,DSL,One year,56.35,No,1.2806818181818183,2423.05
Female,0,Yes,47,Yes,No,DSL,Two year,19.3,No,0.40208333333333335,907.1
Male,0,No,3,Yes,Yes,DSL,Month-to-month,50.4,No,12.6,151.2
Male,1,Yes,66,Yes,Yes,DSL,Two year,79.4,Yes,1.1850746268656718,5240.400000000001
Male,0,Yes,55,Yes,No,DSL,Two year,55.25,No,0.9866071428571429,3038.75
Male,0,No,29,Yes,No,DSL,One year,19.1,No,0.6366666666666667,553.9000000000001
Female,0,Yes,12,Yes,Yes,Fiber optic,Month-to-month,84.05,No,6.4653846153846155,1008.5999999999999
Female,0,No,66,Yes,Yes,Fiber optic,Month-to-month,105.2,No,1.5701492537313433,6943.2
Male,1,No,35,Yes,Yes,Fiber optic,Month-to-month,101.4,Yes,2.816666666666667,3549.0
Male,1,No,10,Yes,Yes,Fiber optic,Month-to-month,89.8,Yes,8.163636363636364,898.0
Male,0,Yes,27,Yes,Yes,Fiber optic,Month-to-month,75.75,No,2.705357142857143,2045.25
Female,0,No,58,Yes,No,Fiber optic,Month-to-month,95.3,No,1.6152542372881356,5527.4
